Played_Id,Player,Team,Age,Position,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,Season,Goals_winsorized,Height_winsorized,Weight_winsorized,FatigueInjuryCorrelation_winsorized,PressurePerformanceImpact_winsorized,EffectiveTraining_winsorized
819,Player A,Team A,33,Midfielder,18.0,7,1,60.511294232126986,13.964108914420844,80,5,28,8,0.3351972416459009,30,8,6.045570240601019,2021,24.0,161.819461658891,93.78477859816928,1.3478159438134067,3.92,448.7317391243876
820,Player C,Team C,29,Defender,11.0,8,3,69.2141889361481,13.906026179691132,43,6,6,9,0.8028534485980114,85,7,8.351069369543396,2022,14.0,181.4247589674131,154.3315486131678,5.618853368717359,8.25,153.975699794399
821,Player D,Team C,24,Defender,0.0,4,0,50.61617132083461,7.346695402766966,4,2,24,9,0.0046320230046028,38,3,11.598656658683216,2020,31.0,196.44937241258685,119.2683683506414,3.086874028832221,2.6842105263157894,184.49739385180132
822,Player B,Team C,35,Forward,3.0,5,4,95.1571969698422,7.762698165509963,97,8,1,2,0.3334991716911442,85,6,12.10872125603032,2022,11.0,192.82509573676143,86.13247047717745,5.367910719237816,3.615384615384616,139.9737254841112
823,Player C,Team B,32,Defender,12.0,6,1,55.2175837666007,8.134141072413518,24,8,25,9,0.3981686935909433,60,2,13.480977277204468,2020,26.0,165.1179976367906,77.17396013252258,6.170106958260757,3.259259259259259,675.4544828587732
824,Player D,Team B,23,Midfielder,16.0,4,1,67.86646297110354,9.517500743392596,46,9,5,9,0.5373956029379229,38,2,15.5842244412609,2022,49.0,199.9166053764915,76.73003376552828,0.0,2.8421052631578947,399.870186738846
825,Player D,Team A,29,Defender,18.0,0,0,92.12591071626316,13.2904318237918,42,12,9,9,0.9198556164127604,15,3,5.708429594982013,2019,1.0,188.1915096421761,74.11266980267553,0.0,12.938095238095237,202.18752834922284
826,Player C,Team C,28,Goalkeeper,18.0,8,2,68.99613685005296,6.443698905349107,14,12,16,0,0.3463459943659612,18,1,6.209314282636749,2021,27.0,188.9681965123348,55.32625599447034,3.179214070976776,0.5,665.7543374301719
827,Player B,Team B,37,Midfielder,4.0,1,0,92.07505100356296,12.003909340653568,63,1,13,1,0.3469532018962277,52,9,5.912887277071711,2019,8.0,196.3213950534289,85.82369146116007,0.4849560514253497,3.4444444444444446,104.64507526428636
828,Player C,Team B,20,Forward,10.0,6,2,95.70537953874764,8.528002185515472,30,3,2,3,0.7375012481097484,29,3,11.347254731973656,2021,15.0,178.0116712862503,115.18573314252286,2.8039216895923427,4.306974925235795,496.86480297814376
829,Player D,Team B,19,Midfielder,6.0,7,1,95.55353943248495,6.956631589133889,82,3,26,6,0.4522179408898071,60,9,5.627719173244015,2019,38.0,196.33034218708264,109.52539513604953,4.543474632480027,0.0952380952380952,196.5487067135778
830,Player A,Team B,23,Forward,8.0,7,0,88.52495822269546,8.384384700071623,43,0,15,7,0.2246048229399819,21,2,16.191219002469893,2019,13.0,174.8995486132083,65.28367321795847,1.9652619279557089,6.214285714285714,160.97893575333427
831,Player A,Team B,39,Goalkeeper,10.0,0,1,69.05115966873166,10.332759414200744,94,3,15,3,0.4524395161326934,17,7,8.345002715577168,2022,27.0,199.05652889536225,89.64860662382317,0.0,1.7666666666666666,559.5986827600092
832,Player C,Team C,22,Forward,16.0,9,0,78.07746333190558,14.214140285175008,46,2,4,2,0.1408570203797998,18,1,19.08818739934938,2022,28.0,182.9406425036173,82.143060272273,0.9688486552692788,2.862068965517241,577.4976522014692
833,Player D,Team C,35,Defender,10.0,6,1,55.64508737431174,11.282686240446038,11,10,15,9,0.1763869865062233,57,8,12.296056326456672,2022,34.0,198.1374329903134,103.32246877783328,0.7892349297478317,0.3333333333333333,837.2482186220475
834,Player A,Team C,33,Goalkeeper,14.0,8,1,86.12851340298481,11.070811296554162,63,10,22,8,0.4983677727394797,37,2,11.694886286633023,2021,41.0,162.141786035707,101.7382524837193,3.5768516081030883,0.5384615384615384,224.87193545678787
835,Player D,Team C,25,Goalkeeper,18.0,2,1,61.33383576196677,6.087410368570026,22,1,26,7,0.4189254495045479,60,3,16.708080389592503,2019,17.0,188.37088046679253,61.98978454045059,3.5298336081986026,2.111111111111111,408.71607305666095
836,Player C,Team A,37,Forward,7.0,7,3,91.4348709446698,5.79800972013372,49,5,4,5,0.9148459010681,38,9,15.697309758394868,2020,5.0,181.28444535348007,99.8083931508263,2.971951789311169,7.833333333333333,65.12335205909281
837,Player A,Team C,39,Midfielder,15.0,7,0,77.69020425796107,6.294635968105511,86,14,23,8,0.3623938991166331,12,9,14.109635614222142,2020,22.0,179.11508308490923,51.51475274616146,2.712428534777402,3.9565217391304346,275.3284586635856
838,Player D,Team B,28,Forward,11.0,8,3,99.36239399493913,5.955456398644648,35,2,4,7,0.5805883502780435,75,2,19.027200593755552,2020,21.0,221.50724200559276,66.32031125326606,0.329944396268659,2.227272727272727,515.3250992404464
839,Player A,Team C,27,Forward,2.0,7,1,60.513674205217626,10.763644350708404,10,9,5,6,0.6322642879195304,84,2,11.333888914806156,2020,2.0,181.93612449987182,103.01139167344128,6.873641998775493,12.938095238095237,46.58537756815284
840,Player C,Team A,29,Goalkeeper,5.0,4,4,86.17326806134344,9.526152496286226,85,8,17,5,0.0130944565883336,73,7,17.127975136584297,2022,14.0,167.63237965785228,91.02773751286946,2.381314126720349,4.1,200.4055656330252
841,Player D,Team B,38,Defender,16.0,4,2,77.37668842546604,5.049921178979751,46,8,11,9,0.6635373720167106,1,7,10.701394186187278,2021,14.0,195.68390491588053,104.79149972521344,1.7585057508277502,5.36,249.53678511132276
842,Player A,Team C,23,Midfielder,5.0,2,0,52.41509429325945,8.510666528186494,55,13,20,2,0.1780359668697514,58,5,17.575185114441574,2022,49.0,170.12981452161003,58.49550645984151,1.8332320134142008,5.3,128.6577756200973
843,Player C,Team C,37,Forward,14.0,5,0,63.299685410595565,6.273641516968644,93,10,6,5,0.9610703174694551,3,3,8.89211943448953,2019,9.0,198.22485519125425,53.542097098526334,2.107042167552042,5.3,285.8671487459677
844,Player A,Team C,22,Defender,6.0,9,2,52.971879879022666,14.881194982436654,68,7,16,3,0.1486627277531129,63,0,9.339006092540489,2021,13.0,161.1452477534261,90.30238706446079,3.856562309632881,2.6566666666666667,185.56908636474728
845,Player A,Team B,26,Defender,11.0,2,3,77.19328166513547,9.60157559231754,36,7,9,4,0.4146241237270237,21,3,15.16804301026181,2020,29.0,187.82406845479832,65.8922283997588,4.390119024325179,0.3666666666666666,575.3108575893181
846,Player B,Team B,33,Midfielder,12.0,1,2,76.08065105204457,9.261266387715269,83,1,8,6,0.0853496680786438,23,7,8.190699424276946,2022,11.0,169.6924242554979,88.73747081608346,6.462797513137796,4.0,337.4645667042412
847,Player B,Team A,39,Defender,13.0,6,4,64.59192606949037,11.441743318670474,9,10,8,6,0.9968742518459474,9,5,8.437312805381431,2022,23.0,176.56271303071264,95.10017095694452,1.8478415298147823,2.6666666666666665,524.6743410486174
848,Player C,Team B,31,Forward,9.0,9,1,99.3268898841854,8.570935035372276,55,5,23,8,0.5021950103312426,83,1,9.57893643526122,2019,7.0,169.30920967480213,61.80397476195668,2.8270796272111545,9.125,126.46526466797268
849,Player B,Team B,39,Goalkeeper,12.0,2,2,53.48557120770627,12.155146279627289,85,13,10,8,0.5953850173200438,55,2,15.183931544905638,2022,43.0,179.65396361075142,118.3361879690682,1.433558248694143,0.2916666666666667,299.39545483500325
850,Player C,Team C,25,Defender,5.0,3,2,78.47600489750255,14.04793783809204,41,3,24,5,0.0670764773884274,19,6,18.34082138634848,2019,8.0,194.8986209303416,84.17091692611163,3.543610693835135,4.111111111111111,115.76964970148128
851,Player B,Team B,37,Goalkeeper,14.0,9,1,63.01084559353716,9.988972865819246,29,9,13,5,0.7499604703991778,62,3,15.1185147669048,2021,16.0,183.79148997166735,54.03498869181754,0.0988788480267535,1.5294117647058822,170.70262571645176
852,Player A,Team C,36,Midfielder,15.0,7,0,50.09560058284784,8.82923021454007,93,1,4,1,0.2099055930955857,87,3,17.417213665161878,2021,7.0,183.19847922140443,86.07364259929543,6.009131768152844,10.875,307.2226599567295
853,Player C,Team C,31,Midfielder,8.0,0,4,99.39245687424857,10.218968437079385,21,1,6,7,0.8980542894407137,91,4,13.153408845417044,2021,12.0,185.23643499808165,91.03874902352877,6.779235809014669,5.111111111111111,413.8663251714558
854,Player C,Team B,24,Defender,7.0,8,2,81.38046417296384,11.03552695328807,54,9,16,2,0.2051396404820071,91,7,6.03384832017718,2020,12.0,187.75968433557105,98.94352385869637,4.084908736924591,7.756767676767676,236.98118946793247
855,Player A,Team A,22,Goalkeeper,4.0,5,2,92.85952467480904,13.477026050376995,37,11,22,0,0.1906877206636665,39,6,6.50699317262751,2019,49.0,174.2658674190797,86.76230529539569,2.5200725430740087,0.3529411764705882,108.05704655813328
856,Player C,Team A,35,Forward,8.0,1,0,92.00336198255675,8.944794513490457,55,6,8,3,0.0365496678480948,76,8,13.315879675503732,2021,27.0,191.45469543846792,108.43165683438772,0.0,1.5714285714285714,580.6759266017681
857,Player C,Team B,19,Goalkeeper,6.0,2,4,73.01967896007869,5.514314709002451,70,10,18,4,0.4720669451099992,27,4,9.917014529631643,2021,5.0,170.00227034040614,69.82783610598759,6.98850938355989,12.938095238095237,88.34405488640999
858,Player B,Team A,28,Defender,16.0,4,1,72.95086263740637,11.307338234164977,35,0,24,2,0.5648411332626164,46,0,8.308521104554139,2021,24.0,185.97909338125035,79.05829531487329,5.31923648374926,7.2577944862155395,380.09390009586036
859,Player C,Team C,39,Goalkeeper,15.0,5,1,94.79631589275112,14.868782291201708,77,13,20,6,0.0657086394283523,34,3,11.993853909539313,2022,1.0,174.0188080927171,82.87538494818845,3.780780781491025,12.938095238095237,233.85931541935625
860,Player D,Team C,25,Goalkeeper,10.0,8,3,68.36361145257553,13.542367294246873,10,7,12,4,0.7755276166950106,33,5,14.997451113564525,2020,27.0,221.50724200559276,79.93436613944719,3.181880103505852,3.357142857142857,514.9514680326292
861,Player A,Team B,18,Midfielder,6.0,1,4,70.41934591338517,12.582559802528303,6,12,8,9,0.4532888347480276,92,5,10.774879216037878,2020,20.0,165.06177834853634,80.26411783134361,7.853327323859915,2.4761904761904763,441.35122984194027
862,Player B,Team A,39,Defender,10.0,4,4,62.78525979253837,6.765019870151596,95,4,12,4,0.52439026932758,95,8,17.038133857360123,2019,49.0,182.62579529539155,93.72048039638295,2.800270975676941,0.2572614107883817,837.2482186220475
863,Player B,Team A,29,Goalkeeper,1.0,6,2,72.40425379512905,12.486192190078178,81,9,13,5,0.4407627469382281,96,9,16.077848698570904,2022,0.0,165.68246437772248,98.54133335322595,2.2272594077526366,12.938095238095237,11.343517423368136
864,Player D,Team C,19,Defender,1.0,6,3,99.3250101405705,5.814765985756042,33,7,7,5,0.400763060875326,50,4,16.0237232323935,2022,8.0,182.7291025303345,50.23651927658886,1.38400201969439,9.666666666666666,108.36505358881011
865,Player A,Team B,35,Forward,5.0,3,1,78.6620331126797,9.939179716049006,62,1,13,8,0.5596403313082179,20,4,19.777845345160827,2020,19.0,196.68007482935724,104.94558617526332,7.712003141266313,1.95,211.61291307535635
866,Player A,Team A,24,Defender,2.0,2,4,91.55488747597826,8.708997504932075,1,0,12,2,0.1552402459307125,40,5,9.428449660574522,2020,2.0,177.38430615469014,108.36665162110032,0.6229761055982782,12.938095238095237,37.68148052922941
867,Player B,Team B,34,Forward,0.0,7,4,104.10071187046232,14.0528633272196,61,12,26,7,0.1819281304952711,99,5,14.670883795113427,2021,16.0,179.75055140401562,77.6528374977049,0.2547716012997736,1.326547137073453,166.1643076707697
868,Player C,Team A,39,Defender,19.0,1,0,97.79603459297616,6.5983574920420205,6,1,22,6,0.8617856210135173,95,2,17.832175102404705,2019,5.0,197.09691345931049,89.49525839233559,0.4161432368095901,12.938095238095237,388.5803570032144
869,Player B,Team C,31,Defender,15.0,4,1,50.65866093585979,12.888850035542411,42,13,9,8,0.9461154621336328,58,5,13.692866508708663,2022,49.0,221.50724200559276,65.93806381507189,7.853327323859915,1.278688524590164,837.2482186220475
870,Player A,Team C,24,Goalkeeper,13.0,9,0,96.51226094574956,5.485119018941795,94,5,21,4,0.3733093162797529,31,7,16.84253264173089,2019,49.0,179.50393752198244,118.12553758869785,7.853327323859915,0.1358024691358024,837.2482186220475
871,Player D,Team B,39,Goalkeeper,16.0,4,3,94.90019451527752,12.017547604723594,17,14,1,6,0.2707446731435537,38,5,11.216782787598683,2021,40.0,183.13316410817217,101.69924416412807,4.595237834558761,12.938095238095237,370.3850841630134
872,Player B,Team C,20,Forward,17.0,0,4,53.36781082201124,7.937782064480517,19,3,11,7,0.6439995432390158,86,4,13.85737018482207,2019,28.0,187.56918945451807,84.2050727969131,0.3173873919983161,1.4137931034482758,799.9973383068078
873,Player A,Team A,23,Forward,3.0,6,3,80.24233636548328,14.759134228945324,6,12,15,8,0.4087341710980964,45,2,5.834995892064924,2021,15.0,164.27533500348125,95.09438372884846,2.5126208619675787,0.625,243.2401718875836
874,Player B,Team C,37,Midfielder,6.0,3,0,89.26220262328096,11.71743439959362,85,7,6,7,0.0253863556603448,41,0,19.7865140873722,2022,1.0,192.84442110966063,114.27342412608138,3.66517947964675,12.938095238095237,79.79459269793308
875,Player C,Team B,19,Goalkeeper,7.0,9,1,75.16102734242995,8.08905481215023,51,11,1,1,0.1561525973661903,9,4,17.000277221726257,2019,4.0,177.42020109813038,108.09367541119289,1.4452887733585928,12.938095238095237,86.01360654302121
876,Player B,Team B,34,Forward,3.0,1,4,54.59286570010267,7.355210242356071,36,8,15,5,0.7159722288473975,9,5,18.032136074471744,2022,20.0,162.89394039589942,84.37900312765387,6.936827970121404,12.938095238095237,37.07550457955626
877,Player B,Team B,29,Goalkeeper,14.0,7,1,91.46999637625156,11.39308776881164,97,8,21,3,0.6589239419101514,63,5,15.414414172144191,2021,19.0,191.44730676792847,91.83809209604505,4.85448702390927,2.35,538.4919918980406
878,Player A,Team A,29,Defender,12.0,3,3,69.55874600808636,7.727304448521174,45,14,5,3,0.0270959925034834,79,5,7.790750492130492,2021,24.0,175.07799886745087,114.89084790475565,1.5649123012374004,2.1923076923076925,708.1780665018304
879,Player A,Team A,34,Midfielder,13.0,0,2,63.16250507084512,6.868053524533506,41,4,15,8,0.2219721619329494,77,2,5.465426636270484,2019,22.0,164.01469980380216,77.88643729616014,0.4137449498688939,2.4347826086956523,379.29456101946806
880,Player A,Team A,27,Goalkeeper,13.0,7,1,65.25569843515544,11.476697057301934,59,5,24,6,0.2310747965880714,22,3,17.969849116040205,2022,27.0,176.50424577533008,72.33667379110916,0.0855248682196611,3.1785714285714284,276.41774559793424
881,Player B,Team A,20,Goalkeeper,4.0,6,1,82.00859223101435,12.242870446376546,79,10,12,5,0.6718927435987284,16,2,10.944959806041847,2020,9.0,195.2052541373457,112.09993990859007,4.888267347267026,3.0,202.03001411139147
882,Player C,Team A,37,Goalkeeper,4.0,2,1,52.11509305362863,7.380283067637958,77,12,9,1,0.0197105377543641,32,1,8.9579731405988,2021,20.0,195.51014037655943,53.44710809858024,1.0027046609517696,4.151749482401656,254.35860652921784
883,Player D,Team C,35,Goalkeeper,12.0,2,4,89.5546932092015,10.358724663851586,31,11,26,0,0.1041085819845738,66,7,13.425094382584168,2022,2.0,198.30653899235887,89.60804764268883,0.1131989438959839,5.666666666666667,110.06174302591948
884,Player D,Team A,30,Forward,3.0,6,3,88.53760021556809,11.636295493808568,37,10,19,9,0.7999160853731894,90,6,11.31347783713579,2022,25.0,194.70821839066755,55.76831042088311,4.226671616723802,3.537291053721259,158.71207836569806
885,Player A,Team A,29,Forward,5.0,1,3,66.14713504677485,14.419167115260269,38,6,8,3,0.1785446620543336,14,7,14.774989935313355,2022,13.0,160.085636773819,96.33246240151861,0.3355091671617721,5.214285714285714,262.44003120124523
886,Player A,Team C,34,Midfielder,5.0,4,4,73.61436709374297,13.034332938842295,25,11,1,8,0.6527461078518747,38,5,12.256898495817705,2020,22.0,175.2096466565356,50.74251963592236,3.538340687021908,1.6956521739130437,279.8486769036057
887,Player B,Team A,21,Defender,4.0,6,1,83.46098029076737,9.208148502477036,29,3,20,3,0.2381827810467265,98,6,15.45849710660406,2021,30.0,192.74170319622013,110.31600088479335,3.6949045979563135,12.938095238095237,102.39328456038456
888,Player D,Team B,27,Defender,2.0,5,1,97.956192803196,13.444073438001688,40,11,15,1,0.0994413927593451,8,0,17.801349042637142,2020,49.0,174.65012023993896,104.67009888203373,0.0,7.5,167.04742702537524
889,Player A,Team A,28,Midfielder,19.0,9,2,76.00755124984795,9.416939871476693,8,9,2,7,0.243172190999454,21,9,7.933355164336835,2020,49.0,184.06194025518823,50.28176951977795,0.2116652980596147,6.0,180.8328208696592
890,Player C,Team A,23,Defender,5.0,6,1,78.64571125886972,6.3012665249225455,31,2,21,5,0.7222669318556592,56,4,9.941493208482305,2019,10.0,186.2262791214094,105.28430696861096,0.1559425218778815,7.636363636363637,67.32212618837283
891,Player C,Team B,23,Forward,2.0,1,0,66.25528944108845,8.411004507305115,55,1,1,0,0.8556964681062857,46,3,11.552233798559584,2022,7.0,177.72252197302436,97.44069848018302,0.3948587452258023,1.25,52.84339001612675
892,Player A,Team B,26,Goalkeeper,16.0,6,1,76.32459733068802,13.047240106484155,52,9,28,3,0.8302198645669916,43,9,19.43087672041457,2021,22.0,196.1789570912515,93.70803412305142,3.1184427253187987,3.565217391304348,207.006043605662
893,Player A,Team B,32,Defender,1.0,1,2,55.78077790083523,14.558047768625114,6,3,9,9,0.3971835296184548,92,2,10.480004203212278,2019,21.0,180.1291338154447,74.8216666734365,0.5178568420775453,2.7054821556729953,475.50439063072747
894,Player D,Team B,19,Goalkeeper,19.0,6,0,64.81748735848491,14.835837545902004,75,8,24,4,0.6680851365706462,46,1,10.716497743889445,2021,49.0,178.59136823750003,154.3315486131678,4.9393717414583485,8.444444444444445,149.3180547677793
895,Player D,Team A,21,Goalkeeper,17.0,7,2,76.81566547807172,11.39094992272042,22,13,19,0,0.2049842954158209,48,8,14.802087844393418,2022,7.0,199.90054982647584,105.6727335615538,0.3051548881510222,10.875,139.3775712670875
896,Player B,Team B,22,Forward,9.0,9,2,91.34305186190129,9.78341957377105,80,4,22,1,0.2931477302610132,70,7,11.287995648349238,2021,11.0,180.4332878783497,91.56146755318949,0.4769733022043491,5.666666666666667,196.7847453366049
897,Player D,Team B,34,Goalkeeper,6.0,7,3,99.827579212607,6.620570641193424,51,0,4,8,0.8963358185211198,84,9,19.26835618459408,2020,16.0,175.55623224827167,108.94271485238647,2.646129085571478,1.1176470588235294,288.00071678321723
898,Player C,Team C,25,Defender,19.0,4,4,99.30890562101234,6.0252430729720485,20,11,7,0,0.013001923510736,31,1,18.41703140713166,2022,22.0,180.5227769145376,100.4226994128481,0.4343859839173629,2.0434782608695654,507.5597801198548
899,Player C,Team B,25,Forward,7.0,6,2,61.815059784256455,10.18502205667329,75,4,11,7,0.085508530854468,33,5,12.701131666635094,2021,4.0,192.5606694207972,108.0970543268723,5.570027622495333,3.3840000000000003,386.8587804759587
900,Player A,Team B,39,Midfielder,9.0,7,1,66.92227768312262,12.277790851215244,85,5,3,8,0.2078862551460273,44,2,14.671628509217747,2019,18.0,191.0744130759313,64.03566664856213,0.5710474985277858,0.0526315789473684,304.61504063172924
901,Player D,Team C,29,Forward,19.0,3,3,63.73285001639758,8.239220628754996,22,12,13,1,0.0265322038738197,71,2,5.870458428254308,2020,27.0,191.54327060433883,112.22215577595378,6.471390432863988,1.1428571428571428,794.8510178279262
902,Player B,Team C,38,Defender,15.0,1,0,59.98397756686872,11.74676727856145,68,13,22,1,0.1814354350897973,8,4,15.435957920485972,2020,19.0,188.32095135991648,86.00689192328403,1.913338154283232,2.5,233.24624273498625
903,Player C,Team A,25,Forward,5.0,6,4,57.50680066082083,10.70810399240922,17,11,26,6,0.5830415609696922,73,6,15.608013094235485,2022,5.0,170.16871316266753,50.938336997639375,0.0,11.166666666666666,61.98842529846095
904,Player C,Team C,36,Defender,16.0,0,3,75.58720062839322,14.40748861716054,36,9,14,9,0.4214245505924979,2,6,10.38798943464812,2022,4.0,188.19264259300857,109.03741524303496,3.116140152212248,12.938095238095237,100.13096247341602
905,Player B,Team A,20,Defender,5.0,1,2,93.62493911984517,7.095569314969553,6,12,20,8,0.8926717110769748,17,9,8.29524325437909,2020,7.0,195.7377386150506,115.92748882753088,1.9476272060637143,2.875,116.17690412418963
906,Player B,Team C,35,Forward,17.0,9,3,79.49337841303979,10.910584667279588,60,5,2,9,0.8174435617384409,52,0,18.72617602725525,2022,18.0,179.22367890387198,95.88907381921442,5.675821584456674,2.833333333333333,383.2850406749192
907,Player C,Team C,38,Defender,9.0,6,1,93.63318251434325,9.13796906613921,2,12,23,8,0.3418173516978759,45,6,11.400573512076916,2021,20.0,165.21822546205576,66.20056413243972,1.0619321814791216,3.4285714285714284,224.40858704657123
908,Player C,Team A,36,Midfielder,9.0,9,1,97.97473139584952,7.615755497478807,0,4,21,2,0.2594234334312925,37,6,14.80559157202566,2022,17.0,199.02419874356448,135.24422499955426,0.9136727906921124,3.809523809523809,313.25115065183314
909,Player B,Team C,36,Defender,13.0,0,1,69.15707104775507,8.572922947354824,59,7,14,6,0.3796924081672669,42,5,5.499931924643839,2020,24.0,189.78468005839883,82.66150114049336,2.4493791024553446,3.5486666666666666,364.30848676405975
910,Player C,Team A,32,Midfielder,14.0,6,4,91.78339033585614,7.945349549045958,5,4,3,5,0.5902949425148077,44,5,11.211007498652544,2021,21.0,221.50724200559276,112.84817557209936,2.740368243883255,2.9733333333333336,447.0462637900244
911,Player A,Team C,23,Midfielder,10.0,4,3,52.61676094698721,10.276486053176868,70,10,14,7,0.2680636408228762,81,1,17.2588821652082,2022,13.0,195.45505538497585,60.471835930329085,0.0,2.857142857142857,329.35156607666903
912,Player A,Team B,33,Defender,6.0,2,3,74.05365763441083,10.580543054432107,90,9,24,7,0.624148907849134,38,2,10.813640006010726,2021,22.0,175.38811079757298,107.81815687084408,3.382490615403555,2.6538461538461537,448.0572845267137
913,Player B,Team C,25,Goalkeeper,17.0,1,2,68.41482603669357,13.655400673354157,57,2,8,7,0.4094116521912404,99,2,14.047417402053153,2019,14.0,170.79075746854204,70.39119660936052,4.106309973803671,5.2,201.53808272091672
914,Player D,Team A,33,Midfielder,1.0,6,0,60.24259430821164,12.813058122993764,30,2,17,7,0.5520471808519802,94,2,8.147837007268091,2022,12.0,182.4843129485717,106.60103186003684,1.832303516497256,3.615384615384616,152.27707561664556
915,Player B,Team C,35,Midfielder,1.0,8,1,71.9196404821671,8.025152279938354,7,13,25,9,0.4361265291353167,6,1,11.247884732593391,2021,20.0,162.04825396761316,114.4189838321077,0.0,3.952380952380953,309.66747474895993
916,Player B,Team A,37,Forward,12.0,8,0,72.1851267706172,14.31325285635433,77,3,12,5,0.2944657595419176,68,8,18.9145657707978,2020,19.0,189.8201234141109,79.92457103960241,0.4024602747927311,2.65,251.00978872042347
917,Player D,Team A,33,Midfielder,10.0,9,0,90.42697964633912,13.683527732215614,14,9,8,8,0.9484533069621568,51,5,13.496776245515557,2022,26.0,182.30376867850552,95.85296626615605,4.139596523875952,2.4444444444444446,682.0921805187089
918,Player D,Team B,28,Midfielder,18.0,9,1,93.44593058353558,11.258629630079117,6,7,3,4,0.7636057941597608,35,1,18.52897188639397,2019,20.0,185.9083629916092,106.15549232799113,1.2891827603843025,3.619047619047619,371.8359438318085
919,Player D,Team B,24,Midfielder,19.0,7,1,105.0674197678211,5.186285326831223,6,8,24,3,0.1401131757664525,58,2,18.53028949234315,2019,25.0,180.1055921990214,93.35018261304513,1.2852734066600804,1.2307692307692308,577.0367629278836
920,Player A,Team A,34,Midfielder,0.0,1,2,81.66940787232802,7.09136617259691,32,6,12,6,0.8684679758979128,57,9,19.1622170063672,2021,8.0,179.67245289289824,101.33214512255424,4.507138132028709,9.333333333333334,97.67673922467088
921,Player C,Team C,34,Goalkeeper,16.0,0,4,55.50911919063684,12.893192523870324,40,1,9,2,0.4874311982495136,73,5,18.43087490120158,2021,19.0,166.87156437911068,107.04648477372939,3.2663794283407794,4.263329263329263,478.7266720596319
922,Player A,Team A,29,Midfielder,14.0,7,1,78.76309060503351,9.537607978687864,56,8,7,7,0.8945522268940914,6,3,5.04921693515451,2021,16.0,171.14854860564597,121.40443839027148,1.3632062613093514,4.235294117647059,355.9203081410467
923,Player C,Team A,30,Defender,4.0,1,0,75.6574990769966,6.259505178943754,6,5,13,7,0.7998552559473152,13,6,19.01022337372396,2021,18.0,166.35410767775824,109.13532522026932,3.508123199832925,1.947368421052632,305.4380268254621
924,Player A,Team C,27,Goalkeeper,7.0,3,2,64.73813640547075,9.082596709578844,58,5,15,4,0.4252135044692334,59,5,7.061891586280646,2021,24.0,196.48679912039137,63.704257798919535,0.0,0.24,251.51955939020527
925,Player C,Team C,24,Midfielder,12.0,3,3,54.73873261320457,7.119031238200026,19,12,25,9,0.0224693083201173,86,5,5.598893766667258,2019,3.0,198.9190952168122,84.86423250392687,4.433966360066021,12.938095238095237,156.1507233805702
926,Player A,Team C,31,Defender,3.0,1,2,78.46720005164033,13.925673969153372,70,5,29,7,0.2686773593849461,92,2,5.830828018670792,2021,19.0,166.12453783088793,67.53999039955035,1.1461191754922266,1.45,428.2649270443759
927,Player D,Team C,18,Defender,18.0,3,1,73.05450572828839,13.89258404310639,49,0,18,2,0.5416342146608669,30,7,10.233742927646505,2022,9.0,221.50724200559276,101.37166812916192,3.2027517895324307,5.8,518.4174759707511
928,Player B,Team A,34,Goalkeeper,2.0,6,1,61.01362835824304,8.870621821086699,13,14,29,2,0.6334782198261473,2,8,14.312061279031903,2021,21.0,177.2009092690915,69.92587754455144,0.3332672121917834,3.636363636363636,365.6815254536101
929,Player A,Team A,21,Goalkeeper,5.0,5,4,63.15184617769842,6.373935010870752,14,8,25,3,0.2578876854332023,58,5,11.034667947784962,2019,2.0,184.40714304946567,72.24497860108048,1.5048066635160762,8.666666666666666,82.7087220808297
930,Player C,Team B,38,Defender,5.0,9,2,88.65005930307281,8.588312337982535,81,5,6,8,0.1393560740728241,36,1,5.383314269740692,2020,18.0,166.15896518975316,101.98530129172612,1.2259452547059229,4.7368421052631575,275.9463100589906
931,Player D,Team A,22,Goalkeeper,5.0,5,1,89.64666818154441,6.287399649768376,9,6,11,4,0.8349302367992991,72,0,12.147239512620722,2022,8.0,196.16309597395485,102.35245778182582,0.6201883825219744,2.333333333333333,121.88358073150714
932,Player A,Team C,37,Goalkeeper,10.0,3,0,74.65423240269068,8.040459948374089,98,14,12,5,0.984402180703552,45,2,11.6319611340557,2020,28.0,191.408114716513,112.59942138207957,0.6520698766532333,0.9310344827586208,348.2313243835926
933,Player A,Team B,24,Forward,11.0,1,0,64.20782318621924,12.711815357190371,90,0,14,3,0.5256901823026858,9,2,16.352738982524706,2022,4.0,169.49270816815564,87.71757507752491,2.8238126027538546,12.938095238095237,355.8426162581303
934,Player D,Team C,27,Goalkeeper,9.0,4,2,52.77961905408724,7.919464388640133,64,12,14,8,0.1716792858483035,65,7,9.194193476381574,2020,49.0,171.54665210701842,98.93849931919294,7.004750148777136,3.857142857142857,373.7699250501928
935,Player A,Team A,34,Forward,4.0,2,4,63.57344315492212,10.442019413069591,54,4,17,3,0.2723073265193689,77,4,8.262967606915508,2021,6.0,197.51951461837987,98.4394765439721,0.5443870812088807,1.5714285714285714,56.35134401927896
